date,simulate_pv,solar_to_battery,solar_to_battery_purchase_price,pv_size_kW,storage_size_kWh,storage_power_kW,control_mode,weather_normalization,peak_load,peak_pv,peak_net_load_after_pv,peak_net_load_after_storage,original_energy_bill,post_pv_energy_bill,post_pv&storage_energy_bill,pv_energy_saving,pv_energy_saving_monthly,storage_energy_saving,storage_energy_saving_monthly,original_demand_bill,post_pv_demand_bill,post_pv&storage_demand_bill,pv_demand_saving,storage_demand_saving,IRR,pv_export_revenue,pv_import_charge
2020-11-03,False,True,0.41,340,80,40,2cd,1,91.79079236,-0.0,91.79079236,131.0622717,-1384.4220412903574,-1384.4220412903574,-1307.3924621599228,0.0,0.0,77.02957913043473,2310.887373913042,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-11-04,False,True,0.41,340,80,40,2cd,1,93.5539348,-0.0,93.5539348,132.82541414000002,-1411.2274483495098,-1411.2274483495098,-1334.197869219075,0.0,0.0,77.02957913043473,2310.887373913042,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-11-05,False,True,0.41,340,80,40,2cd,1,95.31707723,-0.0,95.31707723,134.58855656999998,-1438.0328554088778,-1438.0328554088778,-1361.003276278443,0.0,0.0,77.02957913043473,2310.887373913042,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-11-06,False,True,0.41,340,80,40,2cd,1,97.08021967,-0.0,97.08021967,136.35169901,-1464.8382624681792,-1464.8382624681792,-1387.8086833377442,0.0,0.0,77.02957913043497,2310.887373913049,-30000,-30000,-30000,0,0,0.14121317591062033,0.0,-0.0
2020-11-07,False,True,0.41,340,80,40,2cd,1,98.8433621,-0.0,98.8433621,138.11484144000002,-1491.6436695266848,-1491.6436695266848,-1414.61409039625,0.0,0.0,77.02957913043473,2310.887373913042,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-11-08,False,True,0.41,340,80,40,2cd,1,100.6065045,-0.0,100.6065045,139.87798388,-1518.4490765828934,-1518.4490765828934,-1441.4194974524592,0.0,0.0,77.02957913043473,2310.887373913042,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-11-09,False,True,0.41,340,80,40,2cd,1,102.369647,-0.0,102.369647,141.6411263,-1545.2544836424124,-1545.2544836424124,-1468.2249045119775,0.0,0.0,77.02957913043473,2310.887373913042,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-11-10,False,True,0.41,340,80,40,2cd,1,104.13278940000001,-0.0,104.13278940000001,143.4042687,-1572.0598907021108,-1572.0598907021108,-1495.030311571676,0.0,0.0,77.02957913043473,2310.887373913042,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-11-11,False,True,0.41,340,80,40,2cd,1,105.8959318,-0.0,105.8959318,145.1674112,-1598.8652977725892,-1598.8652977725892,-1521.835718642154,0.0,0.0,77.0295791304352,2310.887373913056,-30000,-30000,-30000,0,0,0.14121317591062033,0.0,-0.0
2020-11-12,False,True,0.41,340,80,40,2cd,1,107.6590743,-0.0,107.6590743,146.9305536,-1625.670704824414,-1625.670704824414,-1548.6411256939791,0.0,0.0,77.02957913043473,2310.887373913042,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-11-13,False,True,0.41,340,80,40,2cd,1,109.4222167,-0.0,109.4222167,148.693696,-1652.4761118891693,-1652.4761118891693,-1575.446532758734,0.0,0.0,77.0295791304352,2310.887373913056,-30000,-30000,-30000,0,0,0.14121317591062033,0.0,-0.0
2020-11-14,False,True,0.41,340,80,40,2cd,1,111.1853591,-0.0,111.1853591,150.4568385,-1679.281518942485,-1679.281518942485,-1602.2519398120498,0.0,0.0,77.02957913043497,2310.887373913049,-30000,-30000,-30000,0,0,0.14121317591062033,0.0,-0.0
2020-11-15,False,True,0.41,340,80,40,2cd,1,112.94850159999999,-0.0,112.94850159999999,152.21998090000002,-1706.0869259972092,-1706.0869259972092,-1629.0573468667742,0.0,0.0,77.02957913043497,2310.887373913049,-30000,-30000,-30000,0,0,0.14121317591062033,0.0,-0.0
2020-11-16,False,True,0.41,340,80,40,2cd,1,114.71164399999999,-0.0,114.71164399999999,153.9831234,-1732.8923330583984,-1732.8923330583984,-1655.8627539279635,0.0,0.0,77.02957913043473,2310.887373913042,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-11-17,False,True,0.41,340,80,40,2cd,1,116.4747864,-0.0,116.4747864,155.7462658,-1759.6977401102233,-1759.6977401102233,-1682.6681609797886,0.0,0.0,77.02957913043497,2310.887373913049,-30000,-30000,-30000,0,0,0.14121317591062033,0.0,-0.0
2020-11-18,False,True,0.41,340,80,40,2cd,1,118.23792890000001,-0.0,118.23792890000001,157.5094082,-1786.5031471685131,-1786.5031471685131,-1709.4735680380786,0.0,0.0,77.02957913043473,2310.887373913042,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-11-19,False,True,0.41,340,80,40,2cd,1,120.00107129999999,-0.0,120.00107129999999,159.2725507,-1813.3085542404,-1813.3085542404,-1736.2789751099651,0.0,0.0,77.02957913043497,2310.887373913049,-30000,-30000,-30000,0,0,0.14121317591062033,0.0,-0.0
2020-11-20,False,True,0.41,340,80,40,2cd,1,121.76421370000001,-0.0,121.76421370000001,161.03569309999997,-1840.113961292225,-1840.113961292225,-1763.0843821617902,0.0,0.0,77.02957913043473,2310.887373913042,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-11-21,False,True,0.41,340,80,40,2cd,1,123.52735619999999,-0.0,123.52735619999999,162.7988355,-1866.9193683540811,-1866.9193683540811,-1789.889789223646,0.0,0.0,77.02957913043473,2310.887373913042,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-11-22,False,True,0.41,340,80,40,2cd,1,125.2904986,-0.0,125.2904986,164.561978,-1893.724775422401,-1893.724775422401,-1816.6951962919668,0.0,0.0,77.02957913043473,2310.887373913042,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-11-23,False,True,0.41,340,80,40,2cd,1,127.05364109999998,-0.0,127.05364109999998,166.3251204,-1920.5301824757169,-1920.5301824757169,-1843.5006033452826,0.0,0.0,77.02957913043497,2310.887373913049,-30000,-30000,-30000,0,0,0.14121317591062033,0.0,-0.0
2020-11-24,False,True,0.41,340,80,40,2cd,1,128.81678349999999,-0.0,128.81678349999999,168.0882628,-1947.3355895340078,-1947.3355895340078,-1870.3060104035726,0.0,0.0,77.02957913043473,2310.887373913042,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-11-25,False,True,0.41,340,80,40,2cd,1,130.5799259,-0.0,130.5799259,169.8514053,-1974.1409965973544,-1974.1409965973544,-1897.1114174669192,0.0,0.0,77.0295791304352,2310.887373913056,-30000,-30000,-30000,0,0,0.14121317591062033,0.0,-0.0
2020-11-26,False,True,0.41,340,80,40,2cd,1,389.2,-0.0,389.2,416.9384615,-3488.9597125022888,-3488.9597125022888,-3411.930133371855,0.0,0.0,77.02957913043473,2310.887373913042,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-11-27,False,True,0.41,340,80,40,2cd,1,416.9923077,-0.0,416.9923077,431.5846154,-3402.912188452608,-3402.912188452608,-3325.882609322173,0.0,0.0,77.02957913043473,2310.887373913042,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-11-28,False,True,0.41,340,80,40,2cd,1,328.8923077,-0.0,328.8923077,368.8923077,-2455.0128272732018,-2455.0128272732018,-2377.9832481427666,0.0,0.0,77.0295791304352,2310.887373913056,-30000,-30000,-30000,0,0,0.14121317591062033,0.0,-0.0
2020-11-29,False,True,0.41,340,80,40,2cd,1,69.24285714,-0.0,69.24285714,103.83846154,-779.056798587829,-779.056798587829,-702.0272194573943,0.0,0.0,77.02957913043484,2310.887373913046,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
