date,simulate_pv,solar_to_battery,solar_to_battery_purchase_price,pv_size_kW,storage_size_kWh,storage_power_kW,control_mode,weather_normalization,peak_load,peak_pv,peak_net_load_after_pv,peak_net_load_after_storage,original_energy_bill,post_pv_energy_bill,post_pv&storage_energy_bill,pv_energy_saving,pv_energy_saving_monthly,storage_energy_saving,storage_energy_saving_monthly,original_demand_bill,post_pv_demand_bill,post_pv&storage_demand_bill,pv_demand_saving,storage_demand_saving,IRR,pv_export_revenue,pv_import_charge
2021-06-01,True,True,0.41,340,225,100,2cd,1,731.3478222,-414.9583421,562.5666782200001,586.1333413,-6188.763219657092,-4319.976456461313,-4103.330765156966,1868.7867631957788,56063.602895873366,216.64569130434757,6499.370739130427,0,0,0,0,0,0.14121317591061966,0.0,-0.0
2021-06-02,True,True,0.41,340,225,100,2cd,1,616.1304452,-254.7608696,520.08693309,610.70001202,-5062.675593916267,-4484.994131741281,-4268.348440436933,577.6814621749854,17330.443865249563,216.64569130434847,6499.370739130454,0,0,0,0,0,0.14121317591062033,0.0,-0.0
2021-06-03,True,True,0.41,340,225,100,2cd,1,648.0173993,-224.1416702,615.2434876,700.28335537,-6405.573203541211,-6013.165992560676,-5796.520301256329,392.4072109805347,11772.216329416042,216.64569130434757,6499.370739130427,0,0,0,0,0,0.14121317591061966,0.0,-0.0
2021-06-04,True,True,0.41,340,225,100,2cd,1,770.9083172,-408.9333293,553.16251352,601.675003,-6588.473792978493,-4670.361057541325,-4453.7153662369765,1918.1127354371683,57543.38206311505,216.64569130434847,6499.370739130454,0,0,0,0,0,0.14121317591062033,0.0,-0.0
2021-06-05,True,True,0.41,340,225,100,2cd,1,800.7304408,-380.5478224,434.27499280000006,534.1347868,-5966.977246977138,-3576.6148444391374,-3359.969153134789,2390.3624025380004,71710.87207614002,216.64569130434847,6499.370739130454,0,0,0,0,0,0.14121317591062033,0.0,-0.0
2021-06-06,True,True,0.41,340,225,100,2cd,1,678.7347902,-367.995661,355.71249019999993,435.4695712,-4200.2892016248725,-1960.2384750369224,-1902.4814475885896,2240.05072658795,67201.5217976385,57.75702744833279,1732.7108234499838,0,0,0,0,0,-0.04169711834016587,16.905443300919348,-18.482826323977083
2021-06-07,True,True,0.41,340,225,100,2cd,1,734.0956553,-404.7695631,504.2500050000001,604.2500050000001,-5812.321643299344,-3773.0201127049363,-3556.3744214005883,2039.3015305944077,61179.045917832234,216.64569130434802,6499.370739130441,0,0,0,0,0,0.14121317591061922,67.748933733,-0.0
2021-06-08,True,True,0.41,340,225,100,2cd,1,748.1791762,-387.5833333,518.4130435000001,618.4130435000001,-5799.050178628975,-4298.3823085709955,-4076.1496784309775,1500.6678700579796,45020.03610173939,222.23263014001805,6666.978904200541,0,0,0,0,0,0.1462846586017963,0.0,-45.29950407300001
2021-06-09,True,True,0.41,340,225,100,2cd,1,685.4869505,-406.2347797,513.1826275,567.2969767999999,-6164.311645620938,-4528.314936904854,-4311.393504953583,1635.996708716084,49079.90126148252,216.9214319512712,6507.642958538136,0,0,0,0,0,0.1414642077441255,0.0,-1.5490869279999993
2021-06-10,True,True,0.41,340,225,100,2cd,1,698.5565199,-363.7217459,593.21737043,593.2173704300002,-5844.7335610738,-5090.193046374947,-4873.547355070599,754.5405146988533,22636.2154409656,216.64569130434757,6499.370739130427,0,0,0,0,0,0.14121317591061966,0.0,-0.0
2021-06-11,True,True,0.41,340,225,100,2cd,1,723.3608495,-401.1304465,509.4999900000001,509.7999879999999,-6211.168727882108,-4308.069997572441,-4091.424306268093,1903.0987303096672,57092.96190929002,216.64569130434802,6499.370739130441,0,0,0,0,0,0.14121317591061922,0.0,-0.0
2021-06-12,True,True,0.41,340,225,100,2cd,1,765.8695548,-380.1000085,531.6500189999999,621.1565155000001,-5575.064674269796,-3697.4269123018735,-3480.7812209975264,1877.6377619679229,56329.13285903769,216.6456913043471,6499.370739130413,0,0,0,0,0,0.14121317591061966,0.0,-0.0
2021-06-13,True,True,0.41,340,225,100,2cd,1,634.2000061000001,-221.0125045,565.64998655,660.41738769,-4228.640681521181,-3547.6748656576624,-3471.6779572690907,680.9658158635189,20428.974475905565,75.99690838857168,2279.9072516571505,0,0,0,0,0,-0.008635326163630608,0.0,-8.903536240500003
2021-06-14,True,True,0.41,340,225,100,2cd,1,105.0499905,-282.450012,81.42499925,181.42499924999998,-760.673844001155,-217.7505832635062,-183.9197937185723,542.9232607376488,16287.697822129463,33.83078954493391,1014.9236863480172,0,0,0,0,0,-0.09922585172371745,2398.3456542529148,-22.687244365902867
2021-06-15,True,True,0.41,340,225,100,2cd,1,791.4391397999999,-384.6782611,575.95833334,646.8173673399999,-5414.797484441442,-4540.581076841683,-4323.935385537335,874.2164075997589,26226.492227992767,216.64569130434847,6499.370739130454,0,0,0,0,0,0.14121317591062033,0.0,-0.0
2021-06-16,True,True,0.41,340,225,100,2cd,1,713.6652286,-315.073911,556.13915445,656.13915445,-5651.508200501945,-4497.679901086853,-4281.034209782505,1153.8282994150923,34614.848982452764,216.64569130434757,6499.370739130427,0,0,0,0,0,0.14121317591061966,0.0,-0.0
2021-06-17,True,True,0.41,340,225,100,2cd,1,654.6391164,-232.047827,595.86520536,695.86520536,-5813.894775948882,-5482.598748129237,-5265.953056824889,331.29602781964513,9938.880834589354,216.64569130434757,6499.370739130427,0,0,0,0,0,0.14121317591061966,0.0,-0.0
2021-06-18,True,True,0.41,340,225,100,2cd,1,640.1892839999999,-98.01304587,605.941665633,703.4392831099999,-5606.646099084674,-5352.049494391264,-5135.403803086916,254.59660469340997,7637.898140802299,216.64569130434757,6499.370739130427,0,0,0,0,0,0.14121317591061966,0.0,-0.0
2021-06-19,True,True,0.41,340,225,100,2cd,1,657.1999950000001,-337.41740330000005,545.33331333,645.33331333,-5263.336358651867,-4283.647655976491,-4067.001964672142,979.6887026753766,29390.6610802613,216.64569130434847,6499.370739130454,0,0,0,0,0,0.14121317591062033,0.0,-0.0
2021-06-20,True,True,0.41,340,225,100,2cd,1,640.4260720999999,-404.6521713,390.83912470000007,490.83912470000007,-4150.740533413504,-2409.873068259592,-2345.8094853249813,1740.8674651539118,52226.023954617354,64.06358293461062,1921.9074880383187,0,0,0,0,0,-0.029145572458103897,0.0,-12.057713882500014
2021-06-21,True,True,0.41,340,225,100,2cd,1,740.4999948,-359.2750028,400.32173370000004,498.78694509999997,-5462.67460665245,-3051.8846733494115,-2835.2389820450635,2410.7899333030387,72323.69799909116,216.64569130434802,6499.370739130441,0,0,0,0,0,0.14121317591061922,69.00048931229998,-0.0
2021-06-22,True,True,0.41,340,225,100,2cd,1,213.7787768,-30.63874041,183.14003639,283.14003639,-2069.5451778843044,-1772.9382909879637,-1556.2925996836161,296.6068868963407,8898.20660689022,216.64569130434757,6499.370739130427,0,0,0,0,0,0.14121317591061966,0.0,-0.0
2021-06-23,True,True,0.41,340,225,100,2cd,1,719.047825,-278.2999932,574.55000305,574.55000305,-2691.273590303482,-2309.1064305989294,-2130.7650330771594,382.16715970455243,11465.014791136573,178.34139752176998,5350.241925653099,0,0,0,0,0,0.10548236333983985,0.0,-0.0
2021-06-24,True,True,0.41,340,225,100,2cd,1,838.800018,-395.7416737,515.5999909999999,597.4791629,-6377.214286823168,-4323.952379139047,-4107.306687834699,2053.261907684121,61597.85723052363,216.64569130434757,6499.370739130427,0,0,0,0,0,0.14121317591061966,0.0,-0.0
